Date,Category,Device,Clicks,Cost,Sales,Order value,Tracked leads,Cost of tracked leads
23/10/21,Sportbekleidung Damen,Mobile,5,1.6875,0,0,5,1.6875
23/10/21,Sportbekleidung Herren,Computer,59,26.55,0,0,59,26.55
23/10/21,Sportbekleidung Herren,Mobile,15,5.0625,0,0,15,5.0625
23/10/21,Fahrradteile & Fahrradzubehör,Computer,14,6.3,0,0,14,6.3
23/10/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.675,0,0,2,0.675
23/10/21,Sportschuhe Herren,Computer,3,1.35,0,0,3,1.35
24/10/21,Herrenmode,Computer,5,2.25,0,0,5,2.25
24/10/21,Herrenmode,Mobile,6,2.025,0,0,6,2.025
24/10/21,Damenmode,Computer,3,1.35,0,0,3,1.35
24/10/21,Damenmode,Mobile,2,0.675,0,0,2,0.675
24/10/21,Sportbekleidung Damen,Computer,37,16.65,0,0,37,16.65
24/10/21,Sportbekleidung Damen,Mobile,3,1.0125,0,0,3,1.0125
24/10/21,Sportbekleidung Herren,Computer,94,42.3,1,243.7,94,42.3
24/10/21,Sportbekleidung Herren,Mobile,17,5.7375,0,0,17,5.7375
24/10/21,Fahrradteile & Fahrradzubehör,Computer,18,8.1,0,0,18,8.1
24/10/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
24/10/21,Sportschuhe Herren,Computer,5,2.25,0,0,5,2.25
24/10/21,Sportschuhe Herren,Mobile,5,1.6875,0,0,5,1.6875
27/10/21,Links,Computer,57,25.65,1,352.93,57,25.65
27/10/21,Links,Mobile,20,9,0,0,20,9
27/10/21,Herrenmode,Computer,6,2.7,0,0,6,2.7
27/10/21,Herrenmode,Mobile,4,1.35,0,0,4,1.35
27/10/21,Damenmode,Computer,10,4.5,0,0,10,4.5
27/10/21,Damenmode,Mobile,5,1.6875,0,0,5,1.6875
27/10/21,Sportbekleidung Damen,Computer,17,7.65,0,0,17,7.65
27/10/21,Sportbekleidung Damen,Mobile,4,1.35,0,0,4,1.35
27/10/21,Sportbekleidung Herren,Computer,73,32.85,0,0,73,32.85
27/10/21,Sportbekleidung Herren,Mobile,10,3.375,1,857.14,10,3.375
27/10/21,Taschen,Mobile,1,0.3375,0,0,1,0.3375
27/10/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
27/10/21,Sportschuhe Herren,Computer,3,1.35,0,0,3,1.35
27/10/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
30/10/21,Links,Computer,50,22.5,0,0,50,22.5
30/10/21,Links,Mobile,11,4.95,0,0,11,4.95
30/10/21,Herrenmode,Computer,2,0.9,0,0,2,0.9
30/10/21,Herrenmode,Mobile,3,1.0125,0,0,3,1.0125
30/10/21,Damenmode,Computer,6,2.7,0,0,6,2.7
30/10/21,Damenmode,Mobile,6,2.025,0,0,6,2.025
30/10/21,Sportbekleidung Damen,Computer,13,5.85,0,0,13,5.85
30/10/21,Sportbekleidung Damen,Mobile,2,0.675,0,0,2,0.675
30/10/21,Sportbekleidung Herren,Computer,95,42.75,0,0,95,42.75
30/10/21,Sportbekleidung Herren,Mobile,19,6.4125,2,428.57,19,6.4125
30/10/21,Taschen,Mobile,1,0.3375,0,0,1,0.3375
30/10/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
30/10/21,Sportschuhe Herren,Computer,2,0.9,0,0,2,0.9
30/10/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
31/10/21,Links,Computer,43,19.35,0,0,43,19.35
31/10/21,Links,Mobile,11,4.95,1,205.88,11,4.95
31/10/21,Herrenmode,Computer,2,0.9,0,0,2,0.9
31/10/21,Herrenmode,Mobile,4,1.35,0,0,4,1.35
31/10/21,Damenmode,Computer,8,3.6,0,0,8,3.6
31/10/21,Damenmode,Mobile,5,1.6875,0,0,5,1.6875
31/10/21,Sonnenbrillen,Mobile,3,1.0125,0,0,3,1.0125
31/10/21,Sportbekleidung Damen,Computer,14,6.3,0,0,14,6.3
31/10/21,Sportbekleidung Herren,Computer,79,35.55,1,218.48,79,35.55
31/10/21,Sportbekleidung Herren,Mobile,14,4.725,0,0,14,4.725
31/10/21,Fahrradteile & Fahrradzubehör,Computer,2,0.9,0,0,2,0.9
31/10/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
31/10/21,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
31/10/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
1/10/2021,Herrenmode,Computer,1,0.25,0,0,1,0.25
1/10/2021,Damenmode,Computer,1,0.25,0,0,1,0.25
1/10/2021,Damenmode,Mobile,2,0.375,0,0,2,0.375
1/10/2021,Sonnenbrillen,Mobile,1,0.1875,0,0,1,0.1875
1/10/2021,Sportbekleidung Damen,Computer,18,4.86,0,0,18,4.86
1/10/2021,Sportbekleidung Herren,Computer,50,13.5,0,0,50,13.5
1/10/2021,Sportbekleidung Herren,Mobile,2,0.405,0,0,2,0.405
1/10/2021,Fahrradteile & Fahrradzubehör,Computer,72,36,0,0,72,36
1/10/2021,Fahrradteile & Fahrradzubehör,Mobile,6,2.25,0,0,6,2.25
3/10/2021,Herrenmode,Mobile,1,0.1875,0,0,1,0.1875
3/10/2021,Damenmode,Computer,3,0.75,0,0,3,0.75
3/10/2021,Sonnenbrillen,Mobile,1,0.1875,0,0,1,0.1875
3/10/2021,Sportbekleidung Damen,Computer,9,2.43,0,0,9,2.43
3/10/2021,Sportbekleidung Damen,Mobile,2,0.405,0,0,2,0.405
3/10/2021,Sportbekleidung Herren,Computer,47,12.69,1,218.48,47,12.69
3/10/2021,Sportbekleidung Herren,Mobile,14,2.835,0,0,14,2.835
3/10/2021,Fahrradteile & Fahrradzubehör,Computer,63,31.5,1,176.47,63,31.5
3/10/2021,Fahrradteile & Fahrradzubehör,Mobile,1,0.375,0,0,1,0.375
3/10/2021,Sportschuhe Herren,Computer,2,0.5,0,0,2,0.5
4/10/2021,Herrenmode,Computer,2,0.62,1,168.07,2,0.62
4/10/2021,Damenmode,Computer,3,0.93,1,168.07,3,0.93
4/10/2021,Damenmode,Mobile,2,0.465,0,0,2,0.465
4/10/2021,Sportbekleidung Damen,Computer,14,4.34,0,0,14,4.34
4/10/2021,Sportbekleidung Damen,Mobile,3,0.6975,0,0,3,0.6975
4/10/2021,Sportbekleidung Herren,Computer,69,21.39,0,0,69,21.39
4/10/2021,Sportbekleidung Herren,Mobile,19,4.4175,1,109.24,19,4.4175
4/10/2021,Fahrradteile & Fahrradzubehör,Computer,37,11.47,0,0,37,11.47
4/10/2021,Fahrradteile & Fahrradzubehör,Mobile,3,0.6975,0,0,3,0.6975
4/10/2021,Sportschuhe Herren,Computer,3,0.93,0,0,3,0.93
8/10/2021,Herrenmode,Computer,5,1.65,0,0,5,1.65
8/10/2021,Herrenmode,Mobile,1,0.2475,0,0,1,0.2475
8/10/2021,Damenmode,Computer,8,2.64,0,0,8,2.64
8/10/2021,Damenmode,Mobile,1,0.2475,0,0,1,0.2475
8/10/2021,Sonnenbrillen,Mobile,1,0.2475,0,0,1,0.2475
8/10/2021,Sportbekleidung Damen,Computer,9,2.97,1,92.44,9,2.97
8/10/2021,Sportbekleidung Damen,Mobile,4,0.99,0,0,4,0.99
8/10/2021,Sportbekleidung Herren,Computer,70,23.1,2,521.01,70,23.1
8/10/2021,Sportbekleidung Herren,Mobile,45,11.1375,6,1260.49,45,11.1375
8/10/2021,Fahrradteile & Fahrradzubehör,Computer,43,14.19,0,0,43,14.19
8/10/2021,Fahrradteile & Fahrradzubehör,Mobile,2,0.495,0,0,2,0.495
10/10/2021,Herrenmode,Computer,1,0.33,0,0,1,0.33
10/10/2021,Herrenmode,Mobile,7,1.7325,0,0,7,1.7325
10/10/2021,Damenmode,Computer,7,2.31,0,0,7,2.31
10/10/2021,Damenmode,Mobile,6,1.485,1,218.48,6,1.485
10/10/2021,Sportbekleidung Damen,Computer,19,6.27,0,0,19,6.27
10/10/2021,Sportbekleidung Damen,Mobile,10,2.475,2,483.18,10,2.475
10/10/2021,Sportbekleidung Herren,Computer,73,24.09,3,1237.68,73,24.09
10/10/2021,Sportbekleidung Herren,Mobile,81,20.0475,8,2118.92,81,20.0475
10/10/2021,Fahrradteile & Fahrradzubehör,Computer,19,6.27,0,0,19,6.27
10/10/2021,Fahrradteile & Fahrradzubehör,Mobile,1,0.2475,0,0,1,0.2475
10/10/2021,Sportschuhe Herren,Mobile,2,0.495,0,0,2,0.495
29/10/21,Links,Computer,41,18.45,0,0,41,18.45
29/10/21,Links,Mobile,16,7.2,1,235.29,16,7.2
29/10/21,Herrenmode,Computer,2,0.9,0,0,2,0.9
29/10/21,Herrenmode,Mobile,3,1.0125,0,0,3,1.0125
29/10/21,Damenmode,Computer,6,2.7,0,0,6,2.7
29/10/21,Damenmode,Mobile,1,0.3375,0,0,1,0.3375
29/10/21,Sonnenbrillen,Mobile,1,0.3375,0,0,1,0.3375
29/10/21,Sportbekleidung Damen,Computer,13,5.85,0,0,13,5.85
29/10/21,Sportbekleidung Damen,Mobile,2,0.675,0,0,2,0.675
29/10/21,Sportbekleidung Herren,Computer,59,26.55,1,184.88,59,26.55
29/10/21,Sportbekleidung Herren,Mobile,9,3.0375,0,0,9,3.0375
29/10/21,Taschen,Computer,2,0.9,0,0,2,0.9
29/10/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
29/10/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.675,0,0,2,0.675
29/10/21,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
14/10/21,Herrenmode,Computer,4,1.32,0,0,4,1.32
14/10/21,Damenmode,Computer,5,1.65,0,0,5,1.65
14/10/21,Damenmode,Mobile,2,0.495,0,0,2,0.495
14/10/21,Sportbekleidung Damen,Computer,35,11.55,0,0,35,11.55
14/10/21,Sportbekleidung Damen,Mobile,1,0.2475,1,235.29,1,0.2475
14/10/21,Sportbekleidung Herren,Computer,109,35.97,0,0,109,35.97
14/10/21,Sportbekleidung Herren,Mobile,33,8.1675,1,268.91,33,8.1675
14/10/21,Taschen,Mobile,1,0.2475,0,0,1,0.2475
14/10/21,Fahrradteile & Fahrradzubehör,Computer,50,16.5,0,0,50,16.5
14/10/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.495,0,0,2,0.495
14/10/21,Sportschuhe Herren,Computer,3,0.99,0,0,3,0.99
16/10/21,Herrenmode,Computer,6,1.98,0,0,6,1.98
16/10/21,Herrenmode,Mobile,2,0.495,0,0,2,0.495
16/10/21,Damenmode,Computer,3,0.99,0,0,3,0.99
16/10/21,Damenmode,Mobile,2,0.495,0,0,2,0.495
16/10/21,Sportbekleidung Damen,Computer,26,8.58,0,0,26,8.58
16/10/21,Sportbekleidung Damen,Mobile,8,1.98,0,0,8,1.98
16/10/21,Sportbekleidung Herren,Computer,72,23.76,0,0,72,23.76
16/10/21,Sportbekleidung Herren,Mobile,34,8.415,0,0,34,8.415
16/10/21,Fahrradteile & Fahrradzubehör,Computer,59,19.47,1,193.28,59,19.47
16/10/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.495,0,0,2,0.495
16/10/21,Sportschuhe Herren,Computer,2,0.66,0,0,2,0.66
16/10/21,Sportschuhe Herren,Mobile,2,0.495,0,0,2,0.495
18/10/21,Herrenmode,Computer,5,1.65,0,0,5,1.65
18/10/21,Herrenmode,Mobile,1,0.2475,0,0,1,0.2475
18/10/21,Damenmode,Computer,5,1.65,0,0,5,1.65
18/10/21,Damenmode,Mobile,2,0.495,0,0,2,0.495
18/10/21,Sonnenbrillen,Computer,1,0.33,0,0,1,0.33
18/10/21,Sportbekleidung Damen,Computer,27,8.91,0,0,27,8.91
18/10/21,Sportbekleidung Damen,Mobile,2,0.495,0,0,2,0.495
18/10/21,Sportbekleidung Herren,Computer,83,27.39,0,0,83,27.39
18/10/21,Sportbekleidung Herren,Mobile,18,4.455,0,0,18,4.455
18/10/21,Fahrradteile & Fahrradzubehör,Computer,25,8.25,0,0,25,8.25
18/10/21,Fahrradteile & Fahrradzubehör,Mobile,4,0.99,0,0,4,0.99
18/10/21,Sportschuhe Herren,Computer,2,0.66,0,0,2,0.66
20/10/21,Herrenmode,Computer,6,2.7,0,0,6,2.7
20/10/21,Herrenmode,Mobile,3,1.0125,0,0,3,1.0125
20/10/21,Damenmode,Computer,10,4.5,0,0,10,4.5
20/10/21,Sportbekleidung Damen,Computer,61,27.45,0,0,61,27.45
20/10/21,Sportbekleidung Damen,Mobile,3,1.0125,0,0,3,1.0125
20/10/21,Sportbekleidung Herren,Computer,146,65.7,0,0,146,65.7
20/10/21,Sportbekleidung Herren,Mobile,14,4.725,0,0,14,4.725
20/10/21,Fahrradteile & Fahrradzubehör,Computer,28,12.6,0,0,28,12.6
20/10/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
20/10/21,Sportschuhe Herren,Computer,3,1.35,0,0,3,1.35
20/10/21,Sportschuhe Herren,Mobile,2,0.675,0,0,2,0.675
22/10/21,Herrenmode,Computer,5,2.25,0,0,5,2.25
22/10/21,Herrenmode,Mobile,2,0.675,0,0,2,0.675
22/10/21,Damenmode,Computer,12,5.4,1,26.51,12,5.4
22/10/21,Damenmode,Mobile,5,1.6875,0,0,5,1.6875
22/10/21,Sportbekleidung Damen,Computer,43,19.35,0,0,43,19.35
22/10/21,Sportbekleidung Damen,Mobile,9,3.0375,0,0,9,3.0375
22/10/21,Sportbekleidung Herren,Computer,124,55.8,0,0,124,55.8
22/10/21,Sportbekleidung Herren,Mobile,26,8.775,0,0,26,8.775
22/10/21,Fahrradteile & Fahrradzubehör,Computer,30,13.5,0,0,30,13.5
22/10/21,Fahrradteile & Fahrradzubehör,Mobile,4,1.35,0,0,4,1.35
22/10/21,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
22/10/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
25/10/21,Herrenmode,Computer,3,1.35,0,0,3,1.35
25/10/21,Damenmode,Computer,5,2.25,0,0,5,2.25
25/10/21,Damenmode,Mobile,5,1.6875,0,0,5,1.6875
25/10/21,Sportbekleidung Damen,Computer,46,20.7,1,34.91,46,20.7
25/10/21,Sportbekleidung Damen,Mobile,10,3.375,0,0,10,3.375
25/10/21,Sportbekleidung Herren,Computer,133,59.85,1,71.43,133,59.85
25/10/21,Sportbekleidung Herren,Mobile,13,4.3875,0,0,13,4.3875
25/10/21,Taschen,Mobile,1,0.3375,0,0,1,0.3375
25/10/21,Fahrradteile & Fahrradzubehör,Computer,20,9,0,0,20,9
25/10/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.675,0,0,2,0.675
25/10/21,Sportschuhe Herren,Computer,4,1.8,0,0,4,1.8
26/10/21,Links,Computer,42,18.9,0,0,42,18.9
26/10/21,Links,Mobile,24,10.8,0,0,24,10.8
26/10/21,Herrenmode,Computer,4,1.8,0,0,4,1.8
26/10/21,Damenmode,Computer,1,0.45,0,0,1,0.45
26/10/21,Damenmode,Mobile,2,0.675,0,0,2,0.675
26/10/21,Sonnenbrillen,Computer,1,0.45,0,0,1,0.45
26/10/21,Sportbekleidung Damen,Computer,20,9,0,0,20,9
26/10/21,Sportbekleidung Damen,Mobile,4,1.35,0,0,4,1.35
26/10/21,Sportbekleidung Herren,Computer,72,32.4,0,0,72,32.4
26/10/21,Sportbekleidung Herren,Mobile,7,2.3625,0,0,7,2.3625
26/10/21,Fahrradteile & Fahrradzubehör,Computer,9,4.05,0,0,9,4.05
26/10/21,Sportschuhe Herren,Computer,2,0.9,0,0,2,0.9
26/10/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
28/10/21,Links,Computer,32,14.4,0,0,32,14.4
28/10/21,Links,Mobile,9,4.05,0,0,9,4.05
28/10/21,Herrenmode,Computer,1,0.45,0,0,1,0.45
28/10/21,Herrenmode,Mobile,1,0.3375,0,0,1,0.3375
28/10/21,Damenmode,Computer,2,0.9,0,0,2,0.9
28/10/21,Damenmode,Mobile,4,1.35,0,0,4,1.35
28/10/21,Sportbekleidung Damen,Computer,7,3.15,0,0,7,3.15
28/10/21,Sportbekleidung Damen,Mobile,1,0.3375,0,0,1,0.3375
28/10/21,Sportbekleidung Herren,Computer,69,31.05,0,0,69,31.05
28/10/21,Sportbekleidung Herren,Mobile,10,3.375,0,0,10,3.375
28/10/21,Taschen,Computer,1,0.45,0,0,1,0.45
28/10/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
28/10/21,Sportschuhe Herren,Computer,2,0.9,0,0,2,0.9
28/10/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
2/9/2021,Damenmode,Mobile,1,0.1875,0,0,0,0
2/9/2021,Sportbekleidung Damen,Mobile,1,0.2025,0,0,0,0
2/9/2021,Sportbekleidung Herren,Computer,14,3.78,0,0,0,0
2/9/2021,Sportbekleidung Herren,Mobile,6,1.215,0,0,0,0
2/9/2021,Fahrradteile & Fahrradzubehör,Computer,126,63,0,0,0,0
2/9/2021,Fahrradteile & Fahrradzubehör,Mobile,37,13.875,0,0,0,0
3/9/2021,Herrenmode,Computer,2,0.5,0,0,0,0
3/9/2021,Herrenunterwäsche,Mobile,1,0.1875,0,0,0,0
3/9/2021,Sonnenbrillen,Mobile,1,0.1875,0,0,0,0
3/9/2021,Sportbekleidung Damen,Computer,1,0.27,0,0,0,0
3/9/2021,Sportbekleidung Herren,Computer,10,2.7,0,0,0,0
3/9/2021,Sportbekleidung Herren,Mobile,6,1.215,0,0,0,0
3/9/2021,Fahrradteile & Fahrradzubehör,Computer,135,67.5,0,0,0,0
3/9/2021,Fahrradteile & Fahrradzubehör,Mobile,41,15.375,0,0,0,0
3/9/2021,Sportschuhe Herren,Computer,1,0.25,0,0,0,0
3/9/2021,Sportbekleidung Kinder,Computer,1,0.27,0,0,0,0
6/9/2021,Sonnenbrillen,Mobile,1,0.1875,0,0,0,0
6/9/2021,Sportbekleidung Damen,Computer,1,0.27,0,0,0,0
6/9/2021,Sportbekleidung Damen,Mobile,1,0.2025,0,0,0,0
6/9/2021,Sportbekleidung Herren,Computer,29,7.83,0,0,0,0
6/9/2021,Sportbekleidung Herren,Mobile,12,2.43,0,0,0,0
6/9/2021,Taschen,Computer,3,0.75,0,0,0,0
6/9/2021,Fahrradteile & Fahrradzubehör,Computer,129,64.5,0,0,0,0
6/9/2021,Fahrradteile & Fahrradzubehör,Mobile,51,19.125,0,0,0,0
7/9/2021,Sportbekleidung Damen,Computer,9,2.43,0,0,0,0
7/9/2021,Sportbekleidung Herren,Computer,64,17.28,0,0,0,0
7/9/2021,Sportbekleidung Herren,Mobile,4,0.81,0,0,0,0
7/9/2021,Taschen,Computer,1,0.25,0,0,0,0
7/9/2021,Fahrradteile & Fahrradzubehör,Computer,11,5.5,0,0,0,0
9/9/2021,Sonnenbrillen,Computer,1,0.25,0,0,0,0
9/9/2021,Sportbekleidung Damen,Computer,6,1.62,0,0,0,0
9/9/2021,Sportbekleidung Herren,Computer,39,10.53,0,0,0,0
9/9/2021,Sportbekleidung Herren,Mobile,4,0.81,0,0,0,0
9/9/2021,Fahrradteile & Fahrradzubehör,Computer,7,3.5,0,0,0,0
12/9/2021,Sonnenbrillen,Computer,1,0.25,0,0,0,0
12/9/2021,Sportbekleidung Damen,Computer,6,1.62,0,0,0,0
12/9/2021,Sportbekleidung Damen,Mobile,2,0.405,0,0,0,0
12/9/2021,Sportbekleidung Herren,Computer,72,19.44,0,0,0,0
12/9/2021,Sportbekleidung Herren,Mobile,8,1.62,0,0,0,0
12/9/2021,Fahrradteile & Fahrradzubehör,Computer,5,2.5,0,0,0,0
12/9/2021,Fahrradteile & Fahrradzubehör,Mobile,1,0.375,0,0,0,0
14/09/21,Herrenmode,Computer,2,0.5,0,0,0,0
14/09/21,Sportbekleidung Damen,Computer,14,3.78,0,0,0,0
14/09/21,Sportbekleidung Damen,Mobile,1,0.2025,0,0,0,0
14/09/21,Sportbekleidung Herren,Computer,64,17.28,0,0,0,0
14/09/21,Sportbekleidung Herren,Mobile,7,1.4175,0,0,0,0
14/09/21,Fahrradteile & Fahrradzubehör,Computer,8,4,0,0,0,0
14/09/21,Fahrradteile & Fahrradzubehör,Mobile,5,1.875,0,0,0,0
15/09/21,Sportbekleidung Damen,Computer,17,4.59,0,0,0,0
15/09/21,Sportbekleidung Damen,Mobile,2,0.405,0,0,0,0
15/09/21,Sportbekleidung Herren,Computer,72,19.44,0,0,0,0
15/09/21,Sportbekleidung Herren,Mobile,3,0.6075,0,0,0,0
15/09/21,Fahrradteile & Fahrradzubehör,Computer,10,5,0,0,0,0
15/09/21,Sportschuhe Herren,Computer,1,0.25,0,0,0,0
19/09/21,Damenmode,Computer,1,0.25,0,0,0,0
19/09/21,Sportbekleidung Damen,Computer,5,1.35,0,0,0,0
19/09/21,Sportbekleidung Damen,Mobile,2,0.405,0,0,0,0
19/09/21,Sportbekleidung Herren,Computer,73,19.71,0,0,0,0
19/09/21,Sportbekleidung Herren,Mobile,7,1.4175,0,0,0,0
19/09/21,Fahrradteile & Fahrradzubehör,Computer,39,19.5,0,0,0,0
19/09/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.375,0,0,0,0
21/09/21,Damenmode,Mobile,1,0.1875,0,0,1,0.1875
21/09/21,Damenunterwäsche,Computer,1,0.25,0,0,1,0.25
21/09/21,Sportbekleidung Damen,Computer,7,1.89,0,0,7,1.89
21/09/21,Sportbekleidung Damen,Mobile,3,0.6075,0,0,3,0.6075
21/09/21,Sportbekleidung Herren,Computer,66,17.82,0,0,66,17.82
21/09/21,Sportbekleidung Herren,Mobile,9,1.8225,0,0,9,1.8225
21/09/21,Fahrradteile & Fahrradzubehör,Computer,27,13.5,0,0,27,13.5
21/09/21,Sportschuhe Herren,Computer,1,0.25,0,0,1,0.25
22/09/21,Sportbekleidung Damen,Computer,7,1.89,0,0,7,1.89
22/09/21,Sportbekleidung Damen,Mobile,1,0.2025,0,0,1,0.2025
22/09/21,Sportbekleidung Herren,Computer,64,17.28,1,260.5,64,17.28
22/09/21,Sportbekleidung Herren,Mobile,10,2.025,0,0,10,2.025
22/09/21,Fahrradteile & Fahrradzubehör,Computer,25,12.5,0,0,25,12.5
23/09/21,Sonnenbrillen,Computer,1,0.25,0,0,1,0.25
23/09/21,Sportbekleidung Damen,Computer,14,3.78,0,0,14,3.78
23/09/21,Sportbekleidung Damen,Mobile,1,0.2025,0,0,1,0.2025
23/09/21,Sportbekleidung Herren,Computer,40,10.8,0,0,40,10.8
23/09/21,Sportbekleidung Herren,Mobile,10,2.025,0,0,10,2.025
23/09/21,Fahrradteile & Fahrradzubehör,Computer,27,13.5,0,0,27,13.5
23/09/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.375,0,0,1,0.375
27/09/21,Damenmode,Computer,2,0.5,0,0,2,0.5
27/09/21,Damenunterwäsche,Computer,1,0.25,0,0,1,0.25
27/09/21,Sportbekleidung Damen,Computer,21,5.67,0,0,21,5.67
27/09/21,Sportbekleidung Damen,Mobile,5,1.0125,0,0,5,1.0125
27/09/21,Sportbekleidung Herren,Computer,53,14.31,0,0,53,14.31
27/09/21,Sportbekleidung Herren,Mobile,6,1.215,0,0,6,1.215
27/09/21,Fahrradteile & Fahrradzubehör,Computer,52,26,1,184.88,52,26
27/09/21,Fahrradteile & Fahrradzubehör,Mobile,5,1.875,0,0,5,1.875
27/09/21,Sportschuhe Herren,Mobile,1,0.1875,0,0,1,0.1875
28/09/21,Herrenmode,Computer,2,0.5,0,0,2,0.5
28/09/21,Damenmode,Computer,3,0.75,0,0,3,0.75
28/09/21,Damenmode,Mobile,1,0.1875,0,0,1,0.1875
28/09/21,Sonnenbrillen,Mobile,1,0.1875,0,0,1,0.1875
28/09/21,Sportbekleidung Damen,Computer,12,3.24,0,0,12,3.24
28/09/21,Sportbekleidung Damen,Mobile,2,0.405,0,0,2,0.405
28/09/21,Sportbekleidung Herren,Computer,56,15.12,0,0,56,15.12
28/09/21,Sportbekleidung Herren,Mobile,9,1.8225,0,0,9,1.8225
28/09/21,Fahrradteile & Fahrradzubehör,Computer,43,21.5,0,0,43,21.5
28/09/21,Fahrradteile & Fahrradzubehör,Mobile,24,9,0,0,24,9
28/09/21,Sportschuhe Herren,Mobile,1,0.1875,0,0,1,0.1875
29/09/21,Herrenmode,Computer,4,1,0,0,4,1
29/09/21,Damenmode,Computer,2,0.5,0,0,2,0.5
29/09/21,Damenmode,Mobile,3,0.5625,0,0,3,0.5625
29/09/21,Sportbekleidung Damen,Computer,17,4.59,0,0,17,4.59
29/09/21,Sportbekleidung Damen,Mobile,2,0.405,0,0,2,0.405
29/09/21,Sportbekleidung Herren,Computer,33,8.91,0,0,33,8.91
29/09/21,Sportbekleidung Herren,Mobile,11,2.2275,0,0,11,2.2275
29/09/21,Fahrradteile & Fahrradzubehör,Computer,44,22,0,0,44,22
29/09/21,Fahrradteile & Fahrradzubehör,Mobile,9,3.375,0,0,9,3.375
30/09/21,Herrenmode,Mobile,1,0.1875,0,0,1,0.1875
30/09/21,Damenmode,Computer,1,0.25,1,109.24,1,0.25
30/09/21,Sportbekleidung Damen,Computer,21,5.67,0,0,21,5.67
30/09/21,Sportbekleidung Damen,Mobile,3,0.6075,0,0,3,0.6075
30/09/21,Sportbekleidung Herren,Computer,47,12.69,0,0,47,12.69
30/09/21,Sportbekleidung Herren,Mobile,13,2.6325,1,302.52,13,2.6325
30/09/21,Fahrradteile & Fahrradzubehör,Computer,52,26,0,0,52,26
30/09/21,Fahrradteile & Fahrradzubehör,Mobile,6,2.25,0,0,6,2.25
13/09/21,Sportbekleidung Damen,Computer,11,2.97,0,0,0,0
13/09/21,Sportbekleidung Damen,Mobile,2,0.405,0,0,0,0
13/09/21,Sportbekleidung Herren,Computer,67,18.09,0,0,0,0
13/09/21,Sportbekleidung Herren,Mobile,11,2.2275,0,0,0,0
13/09/21,Fahrradteile & Fahrradzubehör,Computer,11,5.5,0,0,0,0
13/09/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.375,0,0,0,0
16/09/21,Herrenmode,Computer,1,0.25,0,0,0,0
16/09/21,Sportbekleidung Damen,Computer,7,1.89,0,0,0,0
16/09/21,Sportbekleidung Herren,Computer,79,21.33,0,0,0,0
16/09/21,Sportbekleidung Herren,Mobile,11,2.2275,0,0,0,0
16/09/21,Fahrradteile & Fahrradzubehör,Computer,7,3.5,0,0,0,0
17/09/21,Sportbekleidung Damen,Computer,8,2.16,0,0,0,0
17/09/21,Sportbekleidung Herren,Computer,70,18.9,0,0,0,0
17/09/21,Sportbekleidung Herren,Mobile,3,0.6075,0,0,0,0
17/09/21,Taschen,Computer,1,0.25,0,0,0,0
17/09/21,Fahrradteile & Fahrradzubehör,Computer,36,18,0,0,0,0
18/09/21,Damenmode,Computer,1,0.25,0,0,0,0
18/09/21,Sportbekleidung Damen,Computer,4,1.08,0,0,0,0
18/09/21,Sportbekleidung Damen,Mobile,1,0.2025,0,0,0,0
18/09/21,Sportbekleidung Herren,Computer,56,15.12,0,0,0,0
18/09/21,Sportbekleidung Herren,Mobile,12,2.43,0,0,0,0
18/09/21,Fahrradteile & Fahrradzubehör,Computer,39,19.5,0,0,0,0
20/09/21,Sonnenbrillen,Computer,2,0.5,0,0,2,0.5
20/09/21,Sportbekleidung Damen,Computer,7,1.89,0,0,7,1.89
20/09/21,Sportbekleidung Herren,Computer,82,22.14,0,0,82,22.14
20/09/21,Sportbekleidung Herren,Mobile,14,2.835,0,0,14,2.835
20/09/21,Taschen,Computer,1,0.25,0,0,1,0.25
